,name,time,tweet,Source,Likes,RTs,Localization
110,Odacir Júnior,2022-11-03 22:08:00+00:00,@pltceentbr @MDFC71 @universidade Se o eleitor de Tebet e Ciro (somados davam 9 milhões) foram para Lula como ele a… https://t.co/UGiwnM4lMT,Twitter for Android,0,0,"Curitiba, Brasil"
111,Moisés G. dos Santos,2022-11-03 20:43:40+00:00,@GabrielKustow Gente. Não é possível. O bolsonaro segundo as pesquisas perderia para qualquer um que fosse para o s… https://t.co/tMZ6oAinBs,Twitter for Android,0,0,
112,Márcio Duran 🇧🇷 🇺🇸 🇺🇦 🇷🇺 🇺🇳,2022-11-03 19:15:51+00:00,@AnaPaulaVolei @augustosnunes O Bolsonaro cometeu Crime e não sofreu impeachment o Lula não tem moralidade pra assu… https://t.co/a6QZtQ4zv3,Twitter Web App,0,0,Brazil
113,Osamu Fan,2022-11-03 17:50:19+00:00,"@Pedroem49170711 @Adham_Miles @Esdras_stz @aguedescartoon 2018 Lula estava na cadeia condenado.
2022 ganhou por 2%… https://t.co/X9EwVzvEIy",Twitter Web App,0,0,
114,Marcílio com Ciro 🌹🌹,2022-11-03 17:49:34+00:00,@MilaBelitardo Nunca vi tamanha burrice. Os 51% que votaram em Lula para evitar Bolsonaro iriam votar em Bolsonaro… https://t.co/qxZzodMbiD,Twitter for Android,0,0,
115,zé,2022-11-03 16:25:01+00:00,"@saintnarciso @francamentejean @pretofin0 @JM_Ruca @dianatabarelli Ciro tava em uma posição privilegiada no debate,… https://t.co/KROnk3xAcE",Twitter for iPhone,0,0,"São Luís, Brasil"
116,Galático,2022-11-03 15:32:56+00:00,@peterlumberjak @realpfigueiredo Se vocês tivessem votado no Ciro ou na Tebet no primeiro turno e não colocado o bo… https://t.co/5vpH5POGIX,Twitter for Android,0,0,
117,Manoel Carvalho,2022-11-03 15:04:26+00:00,"@viservano @BelemJameson Na cabeça do militante ptista pode ser, mas do brasileiro médio não. Simone Tebet apoio Lu… https://t.co/M3S8cfHy9n",Twitter for Android,3,0,
118,Cristiano,2022-11-03 14:24:10+00:00,"@giselisk Tu ensinou que só o Bolsonaro questionou as Urnas, agora vem citar Lula, Ciro e Tebet. Bolsonaro queria u… https://t.co/XJvlqVwAqx",Twitter for Android,0,0,
119,ANArchy in the BR,2022-11-03 14:18:23+00:00,"Gente, entendam, quando dizemos que Lula não era o ideal pra concorrer com Bolsonaro, não era pelo capital político… https://t.co/tto3jiLm8u",Twitter Web App,7,1,"Fortaleza, CE BR"
120,Felipe Leone,2022-11-03 13:27:16+00:00,@JanaSouPreta @jvitorper @91Avii @JaspionPedro @CentralEleicoes Foi bem por pouco. Bolsonaro perdeu por ser muito r… https://t.co/YcSeu8f80c,Twitter for Android,0,0,Campinas/SP
121,Lando San,2022-11-03 12:49:57+00:00,"@ArturBernardoK @profreporter o q é um resultado estranho, certo?
normal seria Lula e Bolsonaro ganharem votos q ti… https://t.co/takx5lP1ND",Twitter Web App,1,0,
122,Marlon Guilherme🇧🇷,2022-11-03 12:45:14+00:00,"@lmaresfreitas @prpaulomarcelo @geraldoalckmin @LulaOficial Se a Simone tebet, Soraya, Ciro, etc, tivesse vencido e… https://t.co/8BVwXw51xE",Twitter for Android,0,0,
123,Noah,2022-11-03 12:24:48+00:00,@carlos53marcos @GeneralMourao @LulaOficial Só me fala uma coisa o Lula roubou ou não roubou?? Kkkk sem a condenaçã… https://t.co/pXURhY2pZd,Twitter for Android,0,0,Brasil
124,Fēlipə G. 🐺,2022-11-03 12:22:02+00:00,"""ain, mas eu só votei no lula porque eu não gosto do Bolsonaro"" MENTIRA, se votou no ex presidiário, é porque é bur… https://t.co/htlOITA4hk",Twitter for Android,0,0,"Jacarepaguá, Rio de Janeiro"
125,Hudson Rodrigues,2022-11-03 11:44:28+00:00,"@tatunsobeemtoco @MilaBelitardo Outra que nem Ciro, nem Tebet fugiriam de debate com Bolsonaro. Uns 70% das papagai… https://t.co/XtuouKKhbv",Twitter Web App,25,0,"Vitória, Brasil"
126,Yaki Cavalcanti,2022-11-03 11:11:35+00:00,A maioria dos eleitores de Ciro e Tebet votaram em Bolsonaro no 2º turno. Essas ações tresloucadas de bloqueio de r… https://t.co/I5U8rgmmhW,Twitter for iPhone,6,0,
127,mariska stan,2022-11-03 11:09:45+00:00,@gabrielpatroci @cyberhermitt @feritobr e hoje teríamos ciro ou tebet presidente. infelizmente foi assim e agora po… https://t.co/IkzCxEOZ4C,Twitter for Android,3,0,Rio de Janeiro/BR
128,Apenas um garoto ):),2022-11-03 10:50:58+00:00,@alberi_petersen @choquei Aí ja é demais. Se o apoio dela não surtiu efeito como esperava deve ser pelo fato de q a… https://t.co/AELZAGBNJm,Twitter for Android,1,0,fan account
129,Alberi Petersen,2022-11-03 10:44:34+00:00,"@choquei Quanta bobagem. Anitta sempre deixou muito claro que queria apenas derrotar Bolsonaro, e nada mais, eu pes… https://t.co/s6WVyqwTeU",Twitter for iPhone,13,1,"Recife, Brasil"
130,Deisanti,2022-11-03 06:18:18+00:00,"@GFiuza_Oficial Bolsonaro ia perder pra qualquer um no segundo turno,se tivesse ido Ciro ou Tebet no lugar do Lula,… https://t.co/QcMJoqgHfl",Twitter for Android,0,0,İtália
131,Deisanti,2022-11-03 05:42:05+00:00,"@joel_fi Esse povo é  doente.  Por isso q pela primeira vez na vida, votei no Lula. Pq são psicopatas.  Bolsonaro p… https://t.co/xCEkRBrXGw",Twitter for Android,1,0,İtália
132,Diego SouZza,2022-11-03 03:53:45+00:00,"@77_frota Tu és uma piada cara, se o Bolsonaro era tão sujo quanto, pq vc não apoiou o Ciro ou Tebet? Agora o Lula???",Twitter for Android,0,0,
133,Instituto Mula,2022-11-03 02:21:58+00:00,"@AlfredoMenezes6 E o gráfico é o mesmo nos 2 turnos.

Outra coisa, no 1o turno eu acompanhei diretamente do site do… https://t.co/bN97CKLVUe",Twitter for Android,1,0,República de Curitiba
134,🇧🇷🌹 Götterdämmerung 🌹🇧🇷,2022-11-03 02:21:25+00:00,"@Comic_Medeiros Se fosse o Ciro ou a tebet, os ânimos não estariam assim. O Brasil seria pacificado muito mais fáci… https://t.co/3jTFtErjbV",Twitter for Android,0,0,"Paris, France"
135,Paulo Democracia 1️⃣3️⃣🚩👻👨‍🏫🐙🕊️,2022-11-03 02:04:00+00:00,"@dai_tama A Tebet derrota o Ciro facinho, igual o Lula qdo derrotou o Bolsonaro",Twitter Web App,0,0,
136,"cerveja, picanha e xereca",2022-11-03 01:23:29+00:00,@vulgokali @rafaellvieira27 @sabaogasoso @realpaubrasil @vitorugoal @jonesmanoel_PCB Sou presidente de seção eleito… https://t.co/pbsOj0BwU0,Twitter for Android,31,0,
137,Felipe Freire,2022-11-03 01:11:33+00:00,"@marcelfreire O problema aqui não é o Bolsonaro ter perdido, mas sim o Lula ter ganhado! Aposto que se fosse a Simo… https://t.co/zpcKpA7cbh",Twitter for Android,0,0,
138,Diomani,2022-11-03 00:06:25+00:00,"@spardayi @lucaspnunes1 @AnonNovidades Não , você realmente analisou essa eleição ? No segundo turno o Bolsonaro ga… https://t.co/cvANVVVdq7",Twitter for iPhone,1,0,"Bahia, Brasil"
139,Antero,2022-11-02 23:47:18+00:00,@Enigmatics5 @ofilhodopastor @____KingSlayer @arthurpps Na real a coisa é até bem simples. Os mais progressistas do… https://t.co/4JSohdpkBu,Twitter for iPhone,2,0,
140,Smile,2022-11-02 22:36:41+00:00,"@padilhaimortal Rapaz! Quem sou eu pra falar que ele é ex-condenado ou ladrao!? 
Talvez estaria preso se fosse ladr… https://t.co/a02CZsIU7V",Twitter for iPhone,0,0,
141,Marcel Costa,2022-11-02 22:11:01+00:00,"@leoportela_ @jairbolsonaro Bolsonaro?! Por favor não!  Não quero o Lula, mas tbm não quero Bolsonaro... Nem Tebet… https://t.co/ksxwMisjvT",Twitter for Android,0,0,
142,Wilson Rodrigues,2022-11-02 21:01:59+00:00,"@OGloboPolitica Moro sozinho levou mais votos para Bolsonaro do que Tebet e Ciro juntos levaram para Lula.
Faltou p… https://t.co/MqrSo2fAsK",Twitter for Android,5,0,"São Paulo, Brasil"
143,Davis Barbosa,2022-11-02 20:44:38+00:00,"@BonoGazzinelli @Midia_bh Bom, se esse for o único defeito dele como possível presidente, eu ainda votaria nele. Is… https://t.co/VmAtzliosq",Twitter Web App,0,0,
144,Sarah Belutti,2022-11-02 20:32:13+00:00,"@IgorAlbuquerq71 @lgmarco2k_spfc @joicehasselmann Único problema de Ciro é que ele é um ""Lula melhor"". Irá surgir u… https://t.co/lce3t5MVMX",Twitter for Android,0,0,
145,Enigmatics,2022-11-02 20:25:29+00:00,@ofilhodopastor É só fazer o somatório nos respectivos domínios eleitorais de cada candidato. Ciro transferiu em mé… https://t.co/WENdVutn1D,Twitter Web App,0,0,
146,Márcio Duran 🇧🇷 🇺🇸 🇺🇦 🇷🇺 🇺🇳,2022-11-02 19:56:03+00:00,"@77_frota @STF_oficial Se o TSE desse iimpeachment para o Bolsonaro isso não teria acontecido, e o Lula não tem mor… https://t.co/mbr8Ohe0XB",Twitter Web App,1,0,Brazil
147,SUSTINHO,2022-11-02 19:48:16+00:00,"@Rodrigo1RRO Não confundam meu ódio ao Bolsonaro com apoio ao Lula.

Da mesma forma que voto no Lula pra tirar Bols… https://t.co/1qOVqh0mtq",Twitter Web App,1,0,New City 4-18
148,҉̸̶͛͂̆̓̅͋̄̀̿͊̍̈̔͐̾͋̈́͆̎̽͋̅͐̽̽͋̾̔̉̕͞͝Elí 🌹̋͐̈́̈̈̏́,2022-11-02 19:46:10+00:00,"Os votos não-Lula do 1T, foram 70% transferidos para Bolsonaro.
Ele CERTAMENTE recebeu votos de todo mundo. Inclusi… https://t.co/Rlq1FUeqGw",Twitter for Android,1,0,
149,Crisman 🇧🇷🐍🚬,2022-11-02 19:43:18+00:00,"@esalviojr Vc só se equivoca sobre ""o pessoal aqui de fora"" bolsonaristas são só 10% no máximo, os 58 milhões são a… https://t.co/2KSruOBrcm",Twitter for Android,0,0,
150,Marco Aurelio 🇧🇷,2022-11-02 19:38:53+00:00,"@EduSaorin @danik4tes @vaniafoortes @leandroruschel Ciro, Simone tebet, Soraia, todos apoiando Lula e fazendo um jo… https://t.co/zyG7okTc7C",Twitter for Android,1,0,Brazil
151,Enigmatics,2022-11-02 19:33:56+00:00,"@ofilhodopastor Se fosse verdade Tebet fazendo todo aquele ""showmício"" deveria ter transferido mais que Ciro, bem,… https://t.co/XZBRelhwyY",Twitter Web App,0,0,
152,só danilo mesmo 1️⃣2️⃣ 🌹 🇧🇷,2022-11-02 19:14:48+00:00,"A real é que o Ciro e a Tebet serviram pra represar votos que iriam pro Bolsonaro no 1T.

Ter os dois serviu pra da… https://t.co/SsXnXq1v1p",Twitter Web App,1,0,
153,mgb,2022-11-02 19:05:04+00:00,"@monark Voce tem que entender aue nao é sobre bolsonaro. É sobre lula. Simone levaria, hadadd levaria, tebet, ciro,… https://t.co/wEdnwbkdEF",Twitter for iPhone,0,0,
154,marcio dos santos,2022-11-02 18:40:39+00:00,"@JoelPinheiro85 Veja quanto cada candidato gastou até o momento:
Lula (PT) – R$ 57,7 milhões
Simone Tebet (MDB) – R… https://t.co/oCEdRBgKqx",Twitter for Android,0,0,
155,Igor 🥊🇧🇷,2022-11-02 18:33:17+00:00,@urubullish Esse problema aí é simples de resolver. Desfaz a cagada que o stf fez ao tornar Lula elegível (não prec… https://t.co/YXUFj0lDIi,Twitter for Android,0,0,Estados Unidos
156,Jhonatan,2022-11-02 17:45:02+00:00,"@EsquerdaMoralis @OMAGOLIBERTARIO Vc não entendeu nada, não é? Quero que o Bolsonaro, Lula, Tebet, Ciro, D'Avila, T… https://t.co/ngEKZvQXlP",Twitter for Android,0,0,
157,Vladimir,2022-11-02 17:41:04+00:00,"@lukaizokuou @Matheus15743784 @MylenaPinto @SensoCrtico1 Lula no seu primeiro mandato foi ótimo, pegou uma situação… https://t.co/QWnrO9fZ1y",Twitter Web App,0,0,Um lugar Qualquer
158,Rafael Querino,2022-11-02 17:37:40+00:00,"@arthurpps @simonetebetbr não agregou um voto sequer ao @LulaOficial  no segundo turno. Só somar:

Lula + Ciro = 60… https://t.co/mU3xFM4Soy",Twitter for Android,0,0,"Brasília, Brasil"
159,Valdeci Borges,2022-11-02 17:34:00+00:00,"@_Tiagoventura O lula ñ perdeu os 6 milhoes , os votos do ciro e tebet que foram em sua maioria para Bolsonaro...",Twitter for Android,0,0,
160,Vimarq 🇾🇪 #CASARESGOLPISTA,2022-11-02 17:26:46+00:00,"@vianaluciana87 @Lessyano_Araujo @FernandoHoliday Teve sim, uns 100x piores. Concordo que Lula nem deveria se candi… https://t.co/Om6A9Xi5I9",Twitter for Android,0,0,
161,Rod¹⁹²¹ 🔺,2022-11-02 17:23:20+00:00,"Mas isso não é obvio? Não é só a Anitta, são TODOS os artistas que declararam apoio ao lula ou ao bolsonaro. Pq não… https://t.co/pf9HZE0EJQ",Twitter Web App,2,0,
162,Arthur 13ite.exe ⭐,2022-11-02 17:09:34+00:00,@SelvaNikuo @Serlatos @apenasobarney @realdrippinboy @sigmaposts Eles não entendem que n é questão de votar no Lula… https://t.co/zULyjA4paq,Twitter for Android,0,0,Ele/Dele
163,Crowley rei do inferno,2022-11-02 16:55:18+00:00,"o negócio não é o bolsonaro, não estaria acontecendo tudo isso se o ganhador fosse o Ciro, a tebet ou qualquer outr… https://t.co/eS9mvfYXzl",Twitter for Android,0,0,inferno
164,Crowley rei do inferno,2022-11-02 16:48:29+00:00,"@mateusn_br @reporterenato não exatamente, pois o objetivo não é exatamente pelo bolsonaro
difícilmente teria todas… https://t.co/rvnEqyEc0z",Twitter for Android,0,0,inferno
165,Igor,2022-11-02 15:50:37+00:00,"@gorb41464467 @PokeKlausGo @folha Elas só não querem Lula.

Se fosse Tebet, Ciro, não estariam lá protestando.

For… https://t.co/jAoIMKpdXk",Twitter for Android,1,0,
166,helen ★,2022-11-02 15:22:45+00:00,"É DISSO AQ Q EU VIM FALANDO A ELEIÇÃO TODA, galera querendo tebet, ciro, etc só o lula sendo o lula poderia ter ven… https://t.co/3qj2LBUaXa",Twitter Web App,0,0,talking randomly
167,desgadificador_02,2022-11-02 15:20:25+00:00,@OGloboPolitica Não dá pra saber pq o Bolsonaro pode ter virado voto do Lula e a migração Ciro e Tebet compensou,Twitter for Android,0,0,
168,Avohai - Cirista de Férias🌹,2022-11-02 15:14:24+00:00,"23:59 = Katia Abreu votou contra o golpe, foi expulsa do MDB e depois execrada pela esquerda enquanto era vice do C… https://t.co/vkduAuJdxO",Twitter for Android,354,89,Brasil
169,euoluizz 🌪️,2022-11-02 14:56:52+00:00,"Se fosse pelo ideal da esquerda, você votaria no Ciro
Se fosse pela democracia, você votaria Tebet
Se fosse por não… https://t.co/YrEtojuLjW",Twitter for Android,4,1,CWB - BR
170,击 zé o pequeno,2022-11-02 14:37:33+00:00,"na minha cidade lula ganhou no primeiro turno

mas mesmo com o apoio de tebet e ciro, no segundo bolsonaro saiu na frente...",Twitter for Android,2,0,"no sense in war, sense at home"
171,Marcelo Tonon,2022-11-02 14:21:36+00:00,@Casaverde1Mario @_Tiagoventura A mudança % vc pode pensar: ah foi a migração de votos do Ciro e Tebet pra Bolsonar… https://t.co/sU5igiRA0s,Twitter for Android,3,0,Brasil
172,Marolador,2022-11-02 13:47:42+00:00,@PauloSr98416690 @MarceloBAccioly @tocomleonardo Maioria? Bolsonaro perdeu apenas por 2 milhões votos esse que pode… https://t.co/lzGLAqLxw2,Twitter for Android,10,0,
173,Ivan Douglas,2022-11-02 13:29:12+00:00,"@CARA_SANTISTA @Diogo_Travassos @APrimeiraVia Tirando Record, JP e SBT, quase toda a grande mídia estava com Lula.… https://t.co/1ICDwNsUaA",Twitter for Android,0,0,"Belo Horizonte, Brasil"
174,Lucas von,2022-11-02 12:59:03+00:00,"Orçamento Secreto era a ponta do iceberg. A máquina pública operou com força dentro e fora das 4 linhas.

Talvez aj… https://t.co/yTLgMGAe4C",Twitter for Android,93,6,"Gremista, Scotland"
175,FILHOTE DA WANDA MAXIMOFF,2022-11-02 12:52:50+00:00,"@Luca_Cechs Sim sim, os eleitores de Tebet e Ciro foram pro Lula, mas ele perdeu eleitores para Bolsonaro",Twitter for Android,0,0,Rio de Janeiro
176,Joao Felipe Stapassolli,2022-11-02 12:49:03+00:00,"@brom_elisa O povo q votou no Lula  votou pra tirar o bolsonaro não pq queriam o Lula de volta, se vcs bolsonarista… https://t.co/uVR7PCUkY1",Twitter for Android,0,0,
177,Crist ...O justo viverá pela fé,2022-11-02 12:48:33+00:00,"@monicabergamo Lula apoiadores
Ciro
Marina
Tebet
Fhc 
Supremo

Artistas da Rouanet 

Mídia jornalismo em geral
Todos contra Bolsonaro",Twitter for Android,0,0,
178,FILHOTE DA WANDA MAXIMOFF,2022-11-02 12:46:19+00:00,"Ainda é muito cedo para tecer análises mais complexas, mas vendo que Tebet e Ciro foram bem votados no Rio e em SP… https://t.co/bvAWvUHt7p",Twitter for Android,1,0,Rio de Janeiro
179,Rafael,2022-11-02 11:33:35+00:00,"@spedrojunior @GarcezPerdro @UOL Espero q sim, mas olhando pro resultado final das eleições, a impressão q eu tenho… https://t.co/ZdEEjKQ0kA",Twitter for Android,1,0,
180,Felipe,2022-11-02 09:58:24+00:00,"@_Tiagoventura Errado, Bolsonaro cresceu 7 M (51 para 58), após o 1 turno, ficaram 10 M de Votos entre Tebet, Ciro… https://t.co/56BOxoFC6Q",Twitter for Android,37,1,
181,GG 🇧🇷🏆,2022-11-02 09:28:46+00:00,"@baristoymus Hoje é feriado no Brasil e tem muitas manifestações marcadas pelo Brasil todo, mas não acredito que dê… https://t.co/lVXyNb24bm",Twitter for Android,0,0,"Apiaí, Brasil"
182,Rodrigo David,2022-11-02 08:33:45+00:00,"@Clelton19 @JCSimonassi @todoscomciro As pesquisas mais recentes, as perto do fim do segundo turno variavam entre 9… https://t.co/FCuHig4R1J",Twitter for Android,0,0,"Lisboa, Portugal"
183,Special Agent Nick Bimbles,2022-11-02 06:35:51+00:00,@oialinesantos @lipaoondadura fora q msm pro bolsonaro seria dificil lançar um outro candidato e o lula ate hj n ac… https://t.co/KwRP0FXnOm,Twitter for iPhone,0,0,"São Paulo, Brasil"
184,JG.Fracassos,2022-11-02 05:25:34+00:00,"@andrerocha_sp @brazilianwill @monicabergamo Igual 2018 onde diziam que o Ciro nao venceria o Bolsonaro, mas o Hadd… https://t.co/BBy3oALi5e",Twitter for Android,0,0,"Rio de Janeiro, Brasil"
185,#FORABOLSONARO🚩,2022-11-02 05:24:59+00:00,"@jnascim Gente, isso é um absurdo!
Eu realmente estranhei a diferença de votos entre um candidato e outro. No 1° tu… https://t.co/rlEvzsV01n",Twitter for Android,102,19,Em Algum Lugar na Terra🌍🌎🌏
186,"Queria ter paz, mas sou osasquense",2022-11-02 05:13:04+00:00,"O Bolsonaro faz o Lula parecer galã da Marvel.
Faz o Amoêdo parecer uma opção.
Faz a Tebet parecer amiga da florest… https://t.co/osOMr3LRwk",Twitter for Android,0,0,Brasil
187,"Pitol, o Maior",2022-11-02 04:53:04+00:00,"@brunnagoncalves 
Lula 2t
Freixo

@TiagoAbravanel 
Tebet no 1° e Lula no 2°
Garcia no 1° e Haddad no 2°… https://t.co/Wg4c8pajld",Twitter for Android,0,0,
188,"Pitol, o Maior",2022-11-02 04:53:03+00:00,"BBB 22 (só tem mala)

@LucianoEstevan 
Ciro 1° e Lula 2°
Décio Lima 1° e Jorginho 2°

@oficialmussi 
Bolsonaro 2t
T… https://t.co/wTHKC17sjW",Twitter for Android,0,0,
189,ana livia ಌ 🇧🇷,2022-11-02 03:33:38+00:00,"@anaruels @ballahalls_ @milenadiariox @tenhofriu @KarinaLapa2019 @Karem_Cardim ""Se quer bater em mulher, bate lá fo… https://t.co/pSya5q4MRN",Twitter for Android,0,0,
190,Rodrigo Coimbra,2022-11-02 03:25:36+00:00,"@jaestiveansioso @thiagfvs A mídia criou isso. Esse é o problema dos institutos de pesquisa, eles manipulam a opini… https://t.co/PjjFizl48j",Twitter Web App,1,0,"Niterói, Brasil"
